Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,SpeedKPH,SpeedMPH,Battery
25.47987,81.85066,82,2.84,2023-03-14T09:02:31.000Z,gps,25.47992,81.85067,34,3.94,6.57,1.5,gps [GPS],00:00:01,6.9,0.0,,,,false,19 / 23,2862,13077.9,1,0.9,0.6,0.6,-,-,Misc,14:32:31 GMT+05:30,14:32:31.058,23.65,14.70,56
25.47992,81.85066,82,2.89,2023-03-14T09:02:32.000Z,gps,25.47997,81.85067,34,4.03,5.40,9.3,gps [GPS],00:00:01,6.1,0.0,,,,false,19 / 23,2863,13084.0,1,0.9,0.6,0.6,-,-,Misc,14:32:32 GMT+05:30,14:32:32.042,19.44,12.08,56
25.47997,81.85067,82,2.89,2023-03-14T09:02:33.000Z,gps,25.48001,81.85068,34,4.02,4.39,7.3,gps [GPS],00:00:01,5.3,0.0,,,,false,19 / 23,2864,13089.2,1,0.9,0.6,0.6,-,-,Misc,14:32:33 GMT+05:30,14:32:33.053,15.80,9.82,56
25.48002,81.85068,83,2.86,2023-03-14T09:02:35.000Z,gps,25.48005,81.85069,36,3.94,1.64,16.1,gps [GPS],00:00:02,6.4,0.0,,,,false,19 / 23,2866,13095.7,1,0.9,0.7,0.7,-,-,Misc,14:32:35 GMT+05:30,14:32:35.066,5.90,3.67,56
25.48007,81.85070,85,2.84,2023-03-14T09:02:40.000Z,gps,25.48008,81.85071,37,3.93,2.48,16.9,gps [GPS],00:00:05,5.4,0.0,,,,false,19 / 23,2871,13101.0,1,0.9,0.6,0.6,-,-,Misc,14:32:40 GMT+05:30,14:32:40.030,8.93,5.55,56
25.48014,81.85071,85,2.93,2023-03-14T09:02:43.000Z,gps,25.48017,81.85071,37,4.11,3.81,14.9,gps [GPS],00:00:03,8.3,0.0,,,,false,19 / 23,2874,13109.3,1,0.9,0.6,0.6,-,-,Misc,14:32:43 GMT+05:30,14:32:43.056,13.72,8.52,56
25.48021,81.85072,83,2.86,2023-03-14T09:02:45.000Z,gps,25.48025,81.85073,35,3.94,4.48,16.8,gps [GPS],00:00:02,7.9,0.0,,,,false,19 / 23,2876,13117.3,1,0.9,0.6,0.6,-,-,Misc,14:32:45 GMT+05:30,14:32:45.056,16.13,10.02,56
25.48030,81.85075,83,2.79,2023-03-14T09:02:47.000Z,gps,25.48034,81.85076,35,3.79,5.43,17.3,gps [GPS],00:00:02,9.9,0.0,,,,false,20 / 23,2878,13127.2,1,0.9,0.6,0.6,-,-,Misc,14:32:47 GMT+05:30,14:32:47.063,19.55,12.15,56
25.48035,81.85076,83,2.78,2023-03-14T09:02:48.000Z,gps,25.48039,81.85077,35,3.79,5.70,7.8,gps [GPS],00:00:01,5.7,0.0,,,,false,20 / 23,2879,13132.9,1,0.9,0.6,0.6,-,-,Misc,14:32:48 GMT+05:30,14:32:48.061,20.52,12.75,56
25.48040,81.85078,82,2.78,2023-03-14T09:02:49.000Z,gps,25.48044,81.85079,34,3.79,5.64,14.7,gps [GPS],00:00:01,5.7,0.0,,,,false,20 / 23,2880,13138.6,1,0.9,0.6,0.6,-,-,Misc,14:32:49 GMT+05:30,14:32:49.069,20.30,12.62,56
25.48045,81.85079,82,2.78,2023-03-14T09:02:50.000Z,gps,25.48050,81.85080,34,3.79,5.77,13.3,gps [GPS],00:00:01,5.8,0.0,,,,false,20 / 23,2881,13144.5,1,0.9,0.6,0.6,-,-,Misc,14:32:50 GMT+05:30,14:32:50.063,20.77,12.91,56
25.48050,81.85080,83,2.78,2023-03-14T09:02:51.000Z,gps,25.48055,81.85081,36,3.79,5.94,14.2,gps [GPS],00:00:01,5.8,0.0,,,,false,20 / 23,2882,13150.3,1,0.9,0.6,0.6,-,-,Misc,14:32:51 GMT+05:30,14:32:51.069,21.38,13.29,56
25.48055,81.85081,83,2.78,2023-03-14T09:02:52.000Z,gps,25.48059,81.85082,35,3.79,6.23,14.1,gps [GPS],00:00:01,5.6,0.0,,,,false,19 / 23,2883,13155.9,1,0.9,0.7,0.7,-,-,Misc,14:32:52 GMT+05:30,14:32:52.065,22.43,13.94,56
25.48061,81.85082,84,2.78,2023-03-14T09:02:53.000Z,gps,25.48065,81.85083,36,3.79,6.51,13.0,gps [GPS],00:00:01,6.2,0.0,,,,false,18 / 23,2884,13162.1,1,0.9,0.6,0.6,-,-,Misc,14:32:53 GMT+05:30,14:32:53.063,23.44,14.56,56
25.48066,81.85083,84,2.78,2023-03-14T09:02:54.000Z,gps,25.48071,81.85084,36,3.79,6.70,11.8,gps [GPS],00:00:01,6.5,0.0,,,,false,19 / 23,2885,13168.5,1,0.9,0.6,0.6,-,-,Misc,14:32:54 GMT+05:30,14:32:54.057,24.12,14.99,56
25.48073,81.85084,84,2.78,2023-03-14T09:02:55.000Z,gps,25.48078,81.85085,36,3.79,6.85,13.5,gps [GPS],00:00:01,7.0,0.0,,,,false,20 / 23,2886,13175.6,1,0.9,0.6,0.6,-,-,Misc,14:32:55 GMT+05:30,14:32:55.062,24.66,15.32,56
25.48079,81.85086,84,2.78,2023-03-14T09:02:56.000Z,gps,25.48085,81.85087,36,3.79,7.04,13.4,gps [GPS],00:00:01,7.4,0.0,,,,false,20 / 23,2887,13183.0,1,0.9,0.6,0.6,-,-,Misc,14:32:56 GMT+05:30,14:32:56.052,25.34,15.75,56
25.48085,81.85087,84,2.78,2023-03-14T09:02:57.000Z,gps,25.48091,81.85089,36,3.79,7.12,12.8,gps [GPS],00:00:01,7.1,0.0,,,,false,20 / 23,2888,13190.1,1,0.9,0.6,0.6,-,-,Misc,14:32:57 GMT+05:30,14:32:57.060,25.63,15.93,56
25.48092,81.85089,84,2.78,2023-03-14T09:02:58.000Z,gps,25.48097,81.85090,36,3.79,6.96,11.8,gps [GPS],00:00:01,7.1,0.0,,,,false,20 / 23,2889,13197.2,1,0.9,0.6,0.6,-,-,Misc,14:32:58 GMT+05:30,14:32:58.059,25.06,15.57,56
25.48098,81.85090,83,2.78,2023-03-14T09:02:59.000Z,gps,25.48102,81.85092,35,3.79,6.39,22.2,gps [GPS],00:00:01,6.6,0.0,,,,false,20 / 23,2890,13203.8,1,0.9,0.6,0.6,-,-,Misc,14:32:59 GMT+05:30,14:32:59.052,23.00,14.29,56
25.48103,81.85092,83,2.78,2023-03-14T09:03:00.000Z,gps,25.48108,81.85094,35,3.79,6.25,17.2,gps [GPS],00:00:01,6.3,0.0,,,,false,20 / 23,2891,13210.2,1,0.9,0.6,0.6,-,-,Misc,14:33:00 GMT+05:30,14:33:00.066,22.50,13.98,56
25.48109,81.85094,82,2.78,2023-03-14T09:03:01.000Z,gps,25.48114,81.85096,35,3.79,6.63,12.0,gps [GPS],00:00:01,6.8,0.0,,,,false,20 / 23,2892,13217.0,1,0.9,0.6,0.6,-,-,Misc,14:33:01 GMT+05:30,14:33:01.094,23.87,14.83,56
25.48115,81.85096,83,2.78,2023-03-14T09:03:02.000Z,gps,25.48120,81.85097,35,3.79,6.72,14.2,gps [GPS],00:00:01,6.8,0.0,,,,false,20 / 23,2893,13223.8,1,0.9,0.6,0.6,-,-,Misc,14:33:02 GMT+05:30,14:33:02.053,24.19,15.03,56
25.48121,81.85097,83,2.78,2023-03-14T09:03:03.000Z,gps,25.48126,81.85098,35,3.79,6.80,9.9,gps [GPS],00:00:01,6.9,0.0,,,,false,20 / 23,2894,13230.6,1,0.9,0.6,0.6,-,-,Misc,14:33:03 GMT+05:30,14:33:03.053,24.48,15.21,56
25.48127,81.85098,82,2.78,2023-03-14T09:03:04.000Z,gps,25.48132,81.85099,35,3.79,7.07,7.5,gps [GPS],00:00:01,6.8,0.0,,,,false,20 / 23,2895,13237.5,1,0.9,0.6,0.6,-,-,Misc,14:33:04 GMT+05:30,14:33:04.054,25.45,15.82,56
25.48133,81.85100,83,2.78,2023-03-14T09:03:05.000Z,gps,25.48139,81.85101,35,3.79,7.22,3.5,gps [GPS],00:00:01,7.1,0.0,,,,false,20 / 23,2896,13244.6,1,0.9,0.6,0.6,-,-,Misc,14:33:05 GMT+05:30,14:33:05.057,25.99,16.15,56
25.48140,81.85101,83,2.78,2023-03-14T09:03:06.000Z,gps,25.48145,81.85102,35,3.79,7.28,10.9,gps [GPS],00:00:01,7.3,0.0,,,,false,20 / 23,2897,13251.9,1,0.9,0.6,0.6,-,-,Misc,14:33:06 GMT+05:30,14:33:06.048,26.21,16.28,56
25.48146,81.85103,82,2.78,2023-03-14T09:03:07.000Z,gps,25.48152,81.85104,35,3.79,7.29,12.6,gps [GPS],00:00:01,7.3,0.0,,,,false,20 / 23,2898,13259.2,1,0.9,0.6,0.6,-,-,Misc,14:33:07 GMT+05:30,14:33:07.047,26.24,16.31,56
25.48152,81.85104,82,2.78,2023-03-14T09:03:08.000Z,gps,25.48158,81.85106,34,3.79,7.17,13.6,gps [GPS],00:00:01,7.2,0.0,,,,false,20 / 23,2899,13266.4,1,0.9,0.6,0.6,-,-,Misc,14:33:08 GMT+05:30,14:33:08.046,25.81,16.04,56
25.48159,81.85106,82,2.78,2023-03-14T09:03:09.000Z,gps,25.48164,81.85107,34,3.79,7.49,14.6,gps [GPS],00:00:01,7.4,0.0,,,,false,20 / 23,2900,13273.8,1,0.9,0.6,0.6,-,-,Misc,14:33:09 GMT+05:30,14:33:09.062,26.96,16.75,56
25.48166,81.85107,81,2.78,2023-03-14T09:03:10.000Z,gps,25.48171,81.85109,34,3.79,7.76,11.9,gps [GPS],00:00:01,7.7,0.0,,,,false,20 / 23,2901,13281.4,1,0.9,0.6,0.6,-,-,Misc,14:33:10 GMT+05:30,14:33:10.056,27.94,17.36,56
25.48172,81.85109,81,2.78,2023-03-14T09:03:11.000Z,gps,25.48178,81.85111,34,3.79,7.84,13.0,gps [GPS],00:00:01,7.8,0.0,,,,false,20 / 23,2902,13289.2,1,0.9,0.6,0.6,-,-,Misc,14:33:11 GMT+05:30,14:33:11.079,28.22,17.54,56
25.48179,81.85111,81,2.78,2023-03-14T09:03:12.000Z,gps,25.48185,81.85112,33,3.79,7.80,10.6,gps [GPS],00:00:01,7.9,0.0,,,,false,20 / 23,2903,13297.1,1,0.9,0.6,0.6,-,-,Misc,14:33:12 GMT+05:30,14:33:12.060,28.08,17.45,56
25.48186,81.85112,82,2.78,2023-03-14T09:03:13.000Z,gps,25.48192,81.85114,34,3.79,7.58,12.8,gps [GPS],00:00:01,7.7,0.0,,,,false,20 / 23,2904,13304.7,1,0.9,0.6,0.6,-,-,Misc,14:33:13 GMT+05:30,14:33:13.061,27.29,16.96,56
25.48192,81.85114,83,2.78,2023-03-14T09:03:14.000Z,gps,25.48198,81.85115,35,3.79,7.09,12.8,gps [GPS],00:00:01,7.2,0.0,,,,false,20 / 23,2905,13312.0,1,0.9,0.6,0.6,-,-,Misc,14:33:14 GMT+05:30,14:33:14.063,25.52,15.86,56
25.48198,81.85115,83,2.78,2023-03-14T09:03:15.000Z,gps,25.48203,81.85116,35,3.79,6.27,9.5,gps [GPS],00:00:01,6.6,0.0,,,,false,20 / 23,2906,13318.6,1,0.9,0.6,0.7,-,-,Misc,14:33:15 GMT+05:30,14:33:15.047,22.57,14.03,55
25.48203,81.85116,83,2.78,2023-03-14T09:03:16.000Z,gps,25.48207,81.85117,35,3.79,5.16,11.7,gps [GPS],00:00:01,5.5,0.0,,,,false,18 / 23,2907,13324.0,1,0.9,0.6,0.7,-,-,Misc,14:33:16 GMT+05:30,14:33:16.058,18.58,11.54,55
25.48211,81.85117,82,2.78,2023-03-14T09:03:18.000Z,gps,25.48214,81.85118,34,3.79,2.61,3.9,gps [GPS],00:00:02,8.7,0.0,,,,false,20 / 23,2909,13332.7,1,0.9,0.6,0.6,-,-,Misc,14:33:18 GMT+05:30,14:33:18.046,9.40,5.84,55
25.48215,81.85119,83,2.81,2023-03-14T09:03:34.000Z,gps,25.48216,81.85120,35,3.87,2.14,27.0,gps [GPS],00:00:16,5.2,0.0,,,,false,18 / 23,2925,13337.9,1,0.9,0.6,0.7,-,-,Misc,14:33:34 GMT+05:30,14:33:34.068,7.70,4.79,55
25.48222,81.85122,82,3.24,2023-03-14T09:03:38.000Z,gps,25.48225,81.85123,34,5.00,4.94,8.3,gps [GPS],00:00:04,7.7,0.0,,,,false,20 / 23,2929,13345.7,1,0.9,0.6,0.6,-,-,Misc,14:33:38 GMT+05:30,14:33:38.067,17.78,11.05,55
25.48230,81.85123,80,3.45,2023-03-14T09:03:40.000Z,gps,25.48238,81.85123,32,5.28,5.60,7.3,gps [GPS],00:00:02,9.8,0.0,,,,false,20 / 23,2931,13355.5,1,0.9,0.6,0.6,-,-,Misc,14:33:40 GMT+05:30,14:33:40.056,20.16,12.53,55
25.48237,81.85123,80,3.32,2023-03-14T09:03:41.000Z,gps,25.48245,81.85124,32,4.84,5.54,8.9,gps [GPS],00:00:01,7.5,0.0,,,,false,20 / 23,2932,13363.0,1,0.9,0.6,0.7,-,-,Misc,14:33:41 GMT+05:30,14:33:41.070,19.94,12.39,55
25.48243,81.85124,79,3.21,2023-03-14T09:03:42.000Z,gps,25.48249,81.85125,32,4.61,5.27,6.2,gps [GPS],00:00:01,6.6,0.0,,,,false,19 / 23,2933,13369.5,1,0.9,0.6,0.6,-,-,Misc,14:33:42 GMT+05:30,14:33:42.071,18.97,11.79,55
25.48249,81.85124,80,3.15,2023-03-14T09:03:43.000Z,gps,25.48254,81.85124,33,4.50,5.75,15.6,gps [GPS],00:00:01,6.2,0.0,,,,false,20 / 23,2934,13375.7,1,0.9,0.6,0.6,-,-,Misc,14:33:43 GMT+05:30,14:33:43.048,20.70,12.86,55
25.48254,81.85125,79,3.02,2023-03-14T09:03:44.000Z,gps,25.48259,81.85126,31,4.21,6.16,5.8,gps [GPS],00:00:01,6.3,0.0,,,,false,20 / 23,2935,13382.0,1,0.9,0.6,0.6,-,-,Misc,14:33:44 GMT+05:30,14:33:44.063,22.18,13.78,55
25.48260,81.85126,79,2.98,2023-03-14T09:03:45.000Z,gps,25.48265,81.85127,31,4.18,6.36,11.3,gps [GPS],00:00:01,6.3,0.0,,,,false,19 / 23,2936,13388.3,1,0.9,0.6,0.6,-,-,Misc,14:33:45 GMT+05:30,14:33:45.057,22.90,14.23,55
25.48265,81.85128,79,2.96,2023-03-14T09:03:46.000Z,gps,25.48270,81.85129,32,4.15,6.46,13.4,gps [GPS],00:00:01,6.0,0.0,,,,false,19 / 23,2937,13394.3,1,0.9,0.6,0.6,-,-,Misc,14:33:46 GMT+05:30,14:33:46.057,23.26,14.45,55
25.48270,81.85128,80,3.07,2023-03-14T09:03:47.000Z,gps,25.48276,81.85129,32,4.49,6.90,8.4,gps [GPS],00:00:01,5.9,0.0,,,,false,19 / 23,2938,13400.2,1,0.9,0.6,0.6,-,-,Misc,14:33:47 GMT+05:30,14:33:47.060,24.84,15.43,55
25.48275,81.85129,79,3.35,2023-03-14T09:03:48.000Z,gps,25.48282,81.85131,31,5.36,7.03,14.7,gps [GPS],00:00:01,5.4,0.0,,,,false,19 / 23,2939,13405.6,1,0.9,0.6,0.6,-,-,Misc,14:33:48 GMT+05:30,14:33:48.069,25.31,15.73,55
25.48279,81.85131,78,3.65,2023-03-14T09:03:49.000Z,gps,25.48287,81.85135,31,6.23,6.51,19.2,gps [GPS],00:00:01,5.1,0.0,,,,false,19 / 23,2940,13410.7,1,0.9,0.6,0.6,-,-,Misc,14:33:49 GMT+05:30,14:33:49.057,23.44,14.56,55
25.48286,81.85134,79,3.46,2023-03-14T09:03:50.000Z,gps,25.48294,81.85137,31,5.08,7.32,11.6,gps [GPS],00:00:01,8.1,0.0,,,,false,19 / 23,2941,13418.8,1,0.9,0.6,0.6,-,-,Misc,14:33:50 GMT+05:30,14:33:50.060,26.35,16.37,55
25.48293,81.85135,80,3.36,2023-03-14T09:03:51.000Z,gps,25.48300,81.85137,32,4.94,7.43,12.5,gps [GPS],00:00:01,7.5,0.0,,,,false,20 / 23,2942,13426.3,1,0.9,0.6,0.6,-,-,Misc,14:33:51 GMT+05:30,14:33:51.062,26.75,16.62,55
25.48299,81.85138,79,3.23,2023-03-14T09:03:52.000Z,gps,25.48307,81.85140,31,4.65,7.58,18.5,gps [GPS],00:00:01,7.8,0.0,,,,false,20 / 23,2943,13434.1,1,0.9,0.6,0.6,-,-,Misc,14:33:52 GMT+05:30,14:33:52.063,27.29,16.96,55
25.48307,81.85139,80,3.13,2023-03-14T09:03:53.000Z,gps,25.48314,81.85141,32,4.43,7.56,12.9,gps [GPS],00:00:01,8.5,0.0,,,,false,20 / 23,2944,13442.6,1,0.9,0.6,0.6,-,-,Misc,14:33:53 GMT+05:30,14:33:53.067,27.22,16.91,55
25.48314,81.85141,82,3.09,2023-03-14T09:03:54.000Z,gps,25.48322,81.85142,34,4.40,7.64,12.5,gps [GPS],00:00:01,8.1,0.0,,,,false,20 / 23,2945,13450.8,1,0.9,0.6,0.6,-,-,Misc,14:33:54 GMT+05:30,14:33:54.050,27.50,17.09,55
25.48320,81.85142,83,3.23,2023-03-14T09:03:55.000Z,gps,25.48328,81.85143,36,4.87,7.65,12.6,gps [GPS],00:00:01,6.9,0.0,,,,false,20 / 23,2946,13457.6,1,0.9,0.6,0.6,-,-,Misc,14:33:55 GMT+05:30,14:33:55.059,27.54,17.11,55
25.48326,81.85142,86,3.48,2023-03-14T09:03:56.000Z,gps,25.48335,81.85144,38,5.69,7.61,11.8,gps [GPS],00:00:01,6.1,0.0,,,,false,20 / 23,2947,13463.7,1,0.9,0.6,0.6,-,-,Misc,14:33:56 GMT+05:30,14:33:56.065,27.40,17.02,55
25.48333,81.85143,85,3.47,2023-03-14T09:03:57.000Z,gps,25.48342,81.85145,38,5.28,7.73,11.4,gps [GPS],00:00:01,7.8,0.0,,,,false,19 / 23,2948,13471.5,1,0.9,0.7,0.7,-,-,Misc,14:33:57 GMT+05:30,14:33:57.074,27.83,17.29,55
25.48340,81.85145,85,3.36,2023-03-14T09:03:58.000Z,gps,25.48349,81.85147,37,4.95,7.99,11.6,gps [GPS],00:00:01,8.6,0.0,,,,false,18 / 23,2949,13480.1,1,0.9,0.7,0.7,-,-,Misc,14:33:58 GMT+05:30,14:33:58.049,28.76,17.87,55
25.48348,81.85146,84,3.29,2023-03-14T09:03:59.000Z,gps,25.48357,81.85148,36,4.82,8.20,12.8,gps [GPS],00:00:01,8.9,0.0,,,,false,18 / 23,2950,13489.0,1,0.9,0.7,0.7,-,-,Misc,14:33:59 GMT+05:30,14:33:59.034,29.52,18.34,55
25.48357,81.85148,83,3.15,2023-03-14T09:04:00.000Z,gps,25.48366,81.85149,35,4.45,7.98,10.8,gps [GPS],00:00:01,9.8,0.0,,,,false,18 / 23,2951,13498.8,1,0.9,0.6,0.6,-,-,Misc,14:34:00 GMT+05:30,14:34:00.068,28.73,17.85,55
25.48365,81.85149,83,3.11,2023-03-14T09:04:01.000Z,gps,25.48373,81.85151,35,4.45,8.26,14.2,gps [GPS],00:00:01,8.8,0.0,,,,false,20 / 23,2952,13507.7,1,0.9,0.6,0.6,-,-,Misc,14:34:01 GMT+05:30,14:34:01.061,29.74,18.48,55
25.48372,81.85152,84,3.05,2023-03-14T09:04:02.000Z,gps,25.48380,81.85155,36,4.31,8.47,11.2,gps [GPS],00:00:01,8.7,0.0,,,,false,20 / 23,2953,13516.4,1,0.9,0.6,0.6,-,-,Misc,14:34:02 GMT+05:30,14:34:02.047,30.49,18.95,55
25.48380,81.85154,84,2.98,2023-03-14T09:04:03.000Z,gps,25.48388,81.85157,37,4.15,8.61,14.4,gps [GPS],00:00:01,9.2,0.0,,,,false,20 / 23,2954,13525.5,1,0.9,0.6,0.6,-,-,Misc,14:34:03 GMT+05:30,14:34:03.053,31.00,19.26,55
25.48388,81.85156,84,2.88,2023-03-14T09:04:04.000Z,gps,25.48395,81.85158,36,3.93,8.60,10.3,gps [GPS],00:00:01,9.0,0.0,,,,false,20 / 23,2955,13534.5,1,0.9,0.6,0.6,-,-,Misc,14:34:04 GMT+05:30,14:34:04.070,30.96,19.24,55
25.48395,81.85158,83,2.83,2023-03-14T09:04:05.000Z,gps,25.48402,81.85160,36,3.86,8.47,13.0,gps [GPS],00:00:01,8.6,0.0,,,,false,20 / 23,2956,13543.1,1,0.9,0.6,0.6,-,-,Misc,14:34:05 GMT+05:30,14:34:05.073,30.49,18.95,55
25.48403,81.85160,83,2.79,2023-03-14T09:04:06.000Z,gps,25.48410,81.85161,35,3.79,8.57,12.0,gps [GPS],00:00:01,8.9,0.0,,,,false,20 / 23,2957,13552.0,1,0.9,0.6,0.6,-,-,Misc,14:34:06 GMT+05:30,14:34:06.049,30.85,19.17,55
25.48411,81.85162,84,2.78,2023-03-14T09:04:07.000Z,gps,25.48417,81.85164,36,3.79,8.45,11.2,gps [GPS],00:00:01,8.6,0.0,,,,false,20 / 23,2958,13560.6,1,0.9,0.6,0.6,-,-,Misc,14:34:07 GMT+05:30,14:34:07.064,30.42,18.90,55
25.48418,81.85164,83,2.78,2023-03-14T09:04:08.000Z,gps,25.48425,81.85165,35,3.79,8.61,15.6,gps [GPS],00:00:01,8.6,0.0,,,,false,20 / 23,2959,13569.2,1,0.9,0.6,0.6,-,-,Misc,14:34:08 GMT+05:30,14:34:08.062,31.00,19.26,55
25.48426,81.85165,82,2.78,2023-03-14T09:04:09.000Z,gps,25.48432,81.85167,34,3.79,8.69,13.0,gps [GPS],00:00:01,8.5,0.0,,,,false,20 / 23,2960,13577.7,1,0.9,0.6,0.6,-,-,Misc,14:34:09 GMT+05:30,14:34:09.062,31.28,19.44,55
25.48434,81.85167,81,2.78,2023-03-14T09:04:10.000Z,gps,25.48440,81.85169,34,3.79,8.87,12.1,gps [GPS],00:00:01,8.8,0.0,,,,false,20 / 23,2961,13586.5,1,0.9,0.6,0.7,-,-,Misc,14:34:10 GMT+05:30,14:34:10.065,31.93,19.84,55
25.48441,81.85169,81,2.78,2023-03-14T09:04:11.000Z,gps,25.48448,81.85171,34,3.79,8.90,12.9,gps [GPS],00:00:01,8.9,0.0,,,,false,19 / 23,2962,13595.4,1,0.9,0.6,0.7,-,-,Misc,14:34:11 GMT+05:30,14:34:11.061,32.04,19.91,55
25.48449,81.85171,81,2.78,2023-03-14T09:04:12.000Z,gps,25.48455,81.85173,34,3.79,8.96,13.6,gps [GPS],00:00:01,8.6,0.0,,,,false,18 / 23,2963,13604.0,1,0.9,0.6,0.6,-,-,Misc,14:34:12 GMT+05:30,14:34:12.061,32.26,20.04,55
25.48457,81.85173,81,2.78,2023-03-14T09:04:13.000Z,gps,25.48463,81.85175,34,3.79,9.05,13.1,gps [GPS],00:00:01,8.9,0.0,,,,false,19 / 23,2964,13612.9,1,0.9,0.6,0.6,-,-,Misc,14:34:13 GMT+05:30,14:34:13.059,32.58,20.24,55
25.48465,81.85175,81,2.78,2023-03-14T09:04:14.000Z,gps,25.48471,81.85177,33,3.79,9.08,14.6,gps [GPS],00:00:01,9.0,0.0,,,,false,19 / 23,2965,13621.9,1,0.9,0.6,0.6,-,-,Misc,14:34:14 GMT+05:30,14:34:14.062,32.69,20.31,55
25.48472,81.85178,82,2.78,2023-03-14T09:04:15.000Z,gps,25.48479,81.85180,34,3.79,9.18,17.7,gps [GPS],00:00:01,9.0,0.0,,,,false,19 / 23,2966,13630.8,1,0.9,0.6,0.6,-,-,Misc,14:34:15 GMT+05:30,14:34:15.067,33.05,20.54,55
25.48478,81.85180,81,4.34,2023-03-14T09:04:17.000Z,gps,25.48495,81.85185,33,9.95,9.52,19.9,gps [GPS],00:00:02,7.0,0.0,,,,false,20 / 23,2968,13637.9,1,0.9,0.6,0.6,-,-,Misc,14:34:17 GMT+05:30,14:34:17.046,34.27,21.30,55
25.48484,81.85181,81,4.66,2023-03-14T09:04:18.000Z,gps,25.48503,81.85188,33,9.94,9.69,20.0,gps [GPS],00:00:01,6.4,0.0,,,,false,19 / 23,2969,13644.2,1,0.9,0.6,0.6,-,-,Misc,14:34:18 GMT+05:30,14:34:18.070,34.88,21.68,55
25.48490,81.85184,81,4.84,2023-03-14T09:04:19.000Z,gps,25.48512,81.85191,33,9.94,9.73,20.5,gps [GPS],00:00:01,7.6,0.0,,,,false,19 / 23,2970,13651.8,1,0.9,0.6,0.6,-,-,Misc,14:34:19 GMT+05:30,14:34:19.062,35.03,21.77,55
25.48498,81.85186,81,4.94,2023-03-14T09:04:20.000Z,gps,25.48519,81.85195,33,9.94,9.62,18.3,gps [GPS],00:00:01,8.5,0.0,,,,false,19 / 23,2971,13660.3,1,0.9,0.6,0.6,-,-,Misc,14:34:20 GMT+05:30,14:34:20.063,34.63,21.52,55
25.48505,81.85190,81,5.00,2023-03-14T09:04:21.000Z,gps,25.48527,81.85199,33,9.94,9.70,21.8,gps [GPS],00:00:01,8.9,0.0,,,,false,20 / 23,2972,13669.2,1,0.9,0.6,0.6,-,-,Misc,14:34:21 GMT+05:30,14:34:21.053,34.92,21.70,55
25.48513,81.85193,81,5.03,2023-03-14T09:04:22.000Z,gps,25.48535,81.85202,33,9.94,9.48,20.0,gps [GPS],00:00:01,9.1,0.0,,,,false,20 / 23,2973,13678.3,1,0.9,0.6,0.6,-,-,Misc,14:34:22 GMT+05:30,14:34:22.061,34.13,21.21,55
25.48520,81.85196,81,5.04,2023-03-14T09:04:23.000Z,gps,25.48542,81.85205,33,9.94,8.69,20.2,gps [GPS],00:00:01,9.1,0.0,,,,false,20 / 23,2974,13687.4,1,0.9,0.6,0.6,-,-,Misc,14:34:23 GMT+05:30,14:34:23.043,31.28,19.44,55
25.48528,81.85199,81,5.06,2023-03-14T09:04:24.000Z,gps,25.48548,81.85209,33,10.01,7.57,22.1,gps [GPS],00:00:01,8.6,0.0,,,,false,20 / 23,2975,13696.0,1,0.9,0.6,0.6,-,-,Misc,14:34:24 GMT+05:30,14:34:24.055,27.25,16.93,55
25.48534,81.85202,80,5.09,2023-03-14T09:04:25.000Z,gps,25.48555,81.85211,32,10.12,6.79,19.0,gps [GPS],00:00:01,8.1,0.0,,,,false,20 / 23,2976,13704.1,1,0.9,0.6,0.6,-,-,Misc,14:34:25 GMT+05:30,14:34:25.055,24.44,15.19,55
25.48541,81.85205,80,5.14,2023-03-14T09:04:26.000Z,gps,25.48560,81.85214,33,10.43,6.82,21.4,gps [GPS],00:00:01,7.5,0.0,,,,false,20 / 23,2977,13711.6,1,0.9,0.6,0.6,-,-,Misc,14:34:26 GMT+05:30,14:34:26.053,24.55,15.26,55
25.48547,81.85208,81,5.17,2023-03-14T09:04:27.000Z,gps,25.48566,81.85217,33,10.47,6.79,23.3,gps [GPS],00:00:01,7.5,0.0,,,,false,20 / 23,2978,13719.1,1,0.9,0.6,0.6,-,-,Misc,14:34:27 GMT+05:30,14:34:27.060,24.44,15.19,55
25.48553,81.85211,80,5.20,2023-03-14T09:04:28.000Z,gps,25.48572,81.85220,32,10.56,6.83,22.1,gps [GPS],00:00:01,7.4,0.0,,,,false,20 / 23,2979,13726.5,1,0.9,0.6,0.6,-,-,Misc,14:34:28 GMT+05:30,14:34:28.065,24.59,15.28,55
25.48560,81.85214,81,5.18,2023-03-14T09:04:29.000Z,gps,25.48579,81.85223,33,10.22,7.42,21.0,gps [GPS],00:00:01,7.9,0.0,,,,false,20 / 23,2980,13734.5,1,0.9,0.6,0.6,-,-,Misc,14:34:29 GMT+05:30,14:34:29.060,26.71,16.60,55
